User_Agent,AcceptLanguage,AcceptEncoding,Page
Mozilla/5.0 (BlackBerry; U; BlackBerry 9800; nl) AppleWebKit/534.8  (KHTML: like Gecko) Version/6.0.0.668 Mobile Safari/534.8,pa,gzip,kitten3
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Windows; Windows NT 6.1; rv:2.0b2) Gecko/20100720 Firefox/4.0b2,si,gzip,kitten1
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (Linux; Android 5.1.1; Nexus 5 Build/LMY48B; wv) AppleWebKit/537.36 (KHTML: like Gecko) Version/4.0 Chrome/43.0.2357.65 Mobile Safari/537.36,nn,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,sv,gzip,puppy3
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML: like Gecko) Tesla QtCarBrowser Safari/533.3,lo,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,cv,gzip,puppy2
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,kr,gzip,kitten1
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (Android 4.4; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,lo,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,gd,gzip,puppy2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,ki,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10,si,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (Android; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,as,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,da,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML: like Gecko) Chrome/7.0.540.0 Safari/534.10,hu,gzip,puppy3
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0,eu,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),mt,gzip,kitten1
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML: like Gecko) Version/4.0 Safari/534.30,es,gzip,kitten3
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64; Xbox; Xbox One) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586,si,gzip,puppy1
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/48.0.2564.82 Safari/537.36 Edge/14.14359,tn,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.30 (KHTML: like Gecko) Ubuntu/10.10 Chromium/12.0.742.112 Chrome/12.0.742.112 Safari/534.30,si,gzip,kitten3
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML: like Gecko) Mobile/10A5376e,kj,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML: like Gecko) Version/5.0.4 Safari/533.20.27,lt,gzip,kitten3
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:10.0) Gecko/20100101 Firefox/10.0,tg,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,am,gzip,kitten1
